dateDataRecieved,departAirportCode,departAirportName,arrivalAirportCode,arrivalAirportName,departDate,arrivalDate,depTime,arrivalTime,journeyDuration,flightNumber,routeGroup,JourneyType,availableSeats,totalNumberOfStops,totalPrice,currency,fareCount,farePublishedFare,flightKey
2023-03-28,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-06,2023-09-06,06:45:00,09:30:00,02:45,FR 1916,LEISURE,SUN_BREAK,-1,1,90.99,EUR,1,90.99,FR~1916~ ~~CRL~09/06/2023 06:45~AGP~09/06/2023 09:30~~
2023-03-28,CRL,Brussels (Charleroi),PMI,Mallorca,2023-09-06,2023-09-06,06:55:00,09:05:00,02:10,FR 7831,LEISURE,SUN_BREAK,3,1,82.74,EUR,1,82.74,FR~7831~ ~~CRL~09/06/2023 06:55~PMI~09/06/2023 09:05~~
2023-03-28,CRL,Brussels (Charleroi),CFU,Corfu,2023-09-07,2023-09-07,18:20:00,22:00:00,02:40,FR 6251,LEISURE,SUN_BREAK,-1,1,58.99,EUR,1,58.99,FR~6251~ ~~CRL~09/07/2023 18:20~CFU~09/07/2023 22:00~~
2023-03-28,CRL,Brussels (Charleroi),NAP,Naples,2023-09-07,2023-09-07,06:25:00,08:40:00,02:15,FR 1302,LEISURE,SUN_BREAK,-1,1,74.99,EUR,1,74.99,FR~1302~ ~~CRL~09/07/2023 06:25~NAP~09/07/2023 08:40~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-09-07,2023-09-07,11:25:00,13:20:00,02:55,FR 2941,LEISURE,SUN_BREAK,-1,1,50.99,EUR,1,50.99,FR~2941~ ~~CRL~09/07/2023 11:25~FAO~09/07/2023 13:20~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-07,2023-09-07,09:00:00,11:25:00,02:25,FR 9053,LEISURE,SUN_BREAK,-1,1,58.99,EUR,1,58.99,FR~9053~ ~~CRL~09/07/2023 09:00~ALC~09/07/2023 11:25~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-07,2023-09-07,15:05:00,17:30:00,02:25,FR 3534,LEISURE,SUN_BREAK,-1,1,58.99,EUR,1,58.99,FR~3534~ ~~CRL~09/07/2023 15:05~ALC~09/07/2023 17:30~~
2023-03-28,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-09-07,2023-09-07,10:20:00,12:45:00,02:25,FR 6456,LEISURE,SUN_BREAK,-1,1,94.63,EUR,1,94.63,FR~6456~ ~~CRL~09/07/2023 10:20~IBZ~09/07/2023 12:45~~
2023-03-28,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-07,2023-09-07,17:30:00,20:15:00,02:45,FR 1916,LEISURE,SUN_BREAK,-1,1,62.12,EUR,1,62.12,FR~1916~ ~~CRL~09/07/2023 17:30~AGP~09/07/2023 20:15~~
2023-03-28,CRL,Brussels (Charleroi),PMI,Mallorca,2023-09-07,2023-09-07,10:15:00,12:25:00,02:10,FR 7831,LEISURE,SUN_BREAK,1,1,58.99,EUR,1,58.99,FR~7831~ ~~CRL~09/07/2023 10:15~PMI~09/07/2023 12:25~~
2023-03-28,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-09-07,2023-09-07,20:00:00,23:35:00,04:35,FR 563,CANARY,SUN_BREAK,-1,1,73.99,EUR,1,73.99,FR~ 563~ ~~CRL~09/07/2023 20:00~TFS~09/07/2023 23:35~~
2023-03-28,BRU,Brussels,PMI,Mallorca,2023-09-08,2023-09-08,11:00:00,13:15:00,02:15,FR 2915,LEISURE,SUN_BREAK,5,1,84.62,EUR,1,84.62,FR~2915~ ~~BRU~09/08/2023 11:00~PMI~09/08/2023 13:15~~
2023-03-28,CRL,Brussels (Charleroi),RHO,Rhodes,2023-09-08,2023-09-08,07:55:00,12:30:00,03:35,FR 8577,LEISURE,SUN_BREAK,2,1,78.99,EUR,1,78.99,FR~8577~ ~~CRL~09/08/2023 07:55~RHO~09/08/2023 12:30~~
2023-03-28,CRL,Brussels (Charleroi),BDS,Brindisi,2023-09-08,2023-09-08,07:00:00,09:25:00,02:25,FR 7737,LEISURE,SUN_BREAK,-1,1,141.37,EUR,1,141.37,FR~7737~ ~~CRL~09/08/2023 07:00~BDS~09/08/2023 09:25~~
2023-03-28,CRL,Brussels (Charleroi),NAP,Naples,2023-09-08,2023-09-08,09:10:00,11:25:00,02:15,FR 1302,LEISURE,SUN_BREAK,3,1,47.99,EUR,1,47.99,FR~1302~ ~~CRL~09/08/2023 09:10~NAP~09/08/2023 11:25~~
2023-03-28,CRL,Brussels (Charleroi),NAP,Naples,2023-09-08,2023-09-08,20:00:00,22:15:00,02:15,FR 1310,LEISURE,SUN_BREAK,-1,1,55.99,EUR,1,55.99,FR~1310~ ~~CRL~09/08/2023 20:00~NAP~09/08/2023 22:15~~
2023-03-28,CRL,Brussels (Charleroi),PMO,Palermo,2023-09-08,2023-09-08,16:35:00,19:05:00,02:30,FR 6269,LEISURE,SUN_BREAK,4,1,123.72,EUR,1,123.72,FR~6269~ ~~CRL~09/08/2023 16:35~PMO~09/08/2023 19:05~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-09-08,2023-09-08,07:05:00,09:00:00,02:55,FR 2941,LEISURE,SUN_BREAK,2,1,67.99,EUR,1,67.99,FR~2941~ ~~CRL~09/08/2023 07:05~FAO~09/08/2023 09:00~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-09-08,2023-09-08,17:30:00,19:25:00,02:55,FR 6312,LEISURE,SUN_BREAK,5,1,78.99,EUR,1,78.99,FR~6312~ ~~CRL~09/08/2023 17:30~FAO~09/08/2023 19:25~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-08,2023-09-08,09:45:00,12:10:00,02:25,FR 3534,LEISURE,SUN_BREAK,-1,1,82.74,EUR,1,82.74,FR~3534~ ~~CRL~09/08/2023 09:45~ALC~09/08/2023 12:10~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-08,2023-09-08,17:20:00,19:45:00,02:25,FR 9053,LEISURE,SUN_BREAK,5,1,67.12,EUR,1,67.12,FR~9053~ ~~CRL~09/08/2023 17:20~ALC~09/08/2023 19:45~~
2023-03-28,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-09-08,2023-09-08,16:15:00,18:40:00,02:25,FR 6456,LEISURE,SUN_BREAK,-1,1,95.41,EUR,1,95.41,FR~6456~ ~~CRL~09/08/2023 16:15~IBZ~09/08/2023 18:40~~
2023-03-28,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-08,2023-09-08,10:00:00,12:45:00,02:45,FR 1928,LEISURE,SUN_BREAK,1,1,96.99,EUR,1,96.99,FR~1928~ ~~CRL~09/08/2023 10:00~AGP~09/08/2023 12:45~~
2023-03-28,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-08,2023-09-08,20:55:00,23:40:00,02:45,FR 1916,LEISURE,SUN_BREAK,-1,1,67.99,EUR,1,67.99,FR~1916~ ~~CRL~09/08/2023 20:55~AGP~09/08/2023 23:40~~
2023-03-28,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-09-08,2023-09-08,06:30:00,10:05:00,04:35,FR 563,CANARY,SUN_BREAK,-1,1,87.79,EUR,1,87.79,FR~ 563~ ~~CRL~09/08/2023 06:30~TFS~09/08/2023 10:05~~
2023-03-28,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-09-09,2023-09-09,08:10:00,12:35:00,03:25,FR 7986,LEISURE,SUN_BREAK,5,1,135.55,EUR,1,135.55,FR~7986~ ~~CRL~09/09/2023 08:10~HER~09/09/2023 12:35~~
2023-03-28,CRL,Brussels (Charleroi),NAP,Naples,2023-09-09,2023-09-09,07:45:00,10:00:00,02:15,FR 1302,LEISURE,SUN_BREAK,5,1,73.9,EUR,1,73.9,FR~1302~ ~~CRL~09/09/2023 07:45~NAP~09/09/2023 10:00~~
2023-03-28,CRL,Brussels (Charleroi),PMO,Palermo,2023-09-09,2023-09-09,21:30:00,23:59:00,02:29,FR 6269,LEISURE,SUN_BREAK,3,1,72.53,EUR,1,72.53,FR~6269~ ~~CRL~09/09/2023 21:30~PMO~09/09/2023 23:59~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-09-09,2023-09-09,11:05:00,13:00:00,02:55,FR 2941,LEISURE,SUN_BREAK,-1,1,78.99,EUR,1,78.99,FR~2941~ ~~CRL~09/09/2023 11:05~FAO~09/09/2023 13:00~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-09,2023-09-09,15:50:00,18:15:00,02:25,FR 3534,LEISURE,SUN_BREAK,-1,1,87.99,EUR,1,87.99,FR~3534~ ~~CRL~09/09/2023 15:50~ALC~09/09/2023 18:15~~
2023-03-28,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-09,2023-09-09,13:35:00,16:20:00,02:45,FR 1916,LEISURE,SUN_BREAK,3,1,73.24,EUR,1,73.24,FR~1916~ ~~CRL~09/09/2023 13:35~AGP~09/09/2023 16:20~~
2023-03-28,CRL,Brussels (Charleroi),PMI,Mallorca,2023-09-09,2023-09-09,17:20:00,19:30:00,02:10,FR 7831,LEISURE,SUN_BREAK,-1,1,67.99,EUR,1,67.99,FR~7831~ ~~CRL~09/09/2023 17:20~PMI~09/09/2023 19:30~~
2023-03-28,BRU,Brussels,AGP,Malaga,2023-09-10,2023-09-10,09:55:00,12:50:00,02:55,FR 2923,LEISURE,SUN_BREAK,-1,1,96.99,EUR,1,96.99,FR~2923~ ~~BRU~09/10/2023 09:55~AGP~09/10/2023 12:50~~
2023-03-28,CRL,Brussels (Charleroi),CFU,Corfu,2023-09-10,2023-09-10,17:00:00,20:40:00,02:40,FR 6251,LEISURE,SUN_BREAK,2,1,99.8,EUR,1,99.8,FR~6251~ ~~CRL~09/10/2023 17:00~CFU~09/10/2023 20:40~~
2023-03-28,CRL,Brussels (Charleroi),BDS,Brindisi,2023-09-10,2023-09-10,17:30:00,19:55:00,02:25,FR 7737,LEISURE,SUN_BREAK,-1,1,70.99,EUR,1,70.99,FR~7737~ ~~CRL~09/10/2023 17:30~BDS~09/10/2023 19:55~~
2023-03-28,CRL,Brussels (Charleroi),NAP,Naples,2023-09-10,2023-09-10,09:45:00,12:00:00,02:15,FR 1302,LEISURE,SUN_BREAK,-1,1,74.99,EUR,1,74.99,FR~1302~ ~~CRL~09/10/2023 09:45~NAP~09/10/2023 12:00~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-09-10,2023-09-10,16:45:00,18:40:00,02:55,FR 2941,LEISURE,SUN_BREAK,-1,1,78.99,EUR,1,78.99,FR~2941~ ~~CRL~09/10/2023 16:45~FAO~09/10/2023 18:40~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-09-10,2023-09-10,19:45:00,21:40:00,02:55,FR 6312,LEISURE,SUN_BREAK,-1,1,78.99,EUR,1,78.99,FR~6312~ ~~CRL~09/10/2023 19:45~FAO~09/10/2023 21:40~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-10,2023-09-10,09:55:00,12:20:00,02:25,FR 3534,LEISURE,SUN_BREAK,-1,1,76.39,EUR,1,76.39,FR~3534~ ~~CRL~09/10/2023 09:55~ALC~09/10/2023 12:20~~
2023-03-28,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-09-10,2023-09-10,07:30:00,09:55:00,02:25,FR 6456,LEISURE,SUN_BREAK,-1,1,129.38,EUR,1,129.38,FR~6456~ ~~CRL~09/10/2023 07:30~IBZ~09/10/2023 09:55~~
2023-03-28,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-10,2023-09-11,21:30:00,00:15:00,02:45,FR 1916,LEISURE,SUN_BREAK,-1,1,58.99,EUR,1,58.99,FR~1916~ ~~CRL~09/10/2023 21:30~AGP~09/11/2023 00:15~~
2023-03-28,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-09-10,2023-09-10,12:35:00,16:10:00,04:35,FR 563,CANARY,SUN_BREAK,-1,1,155.55,EUR,1,155.55,FR~ 563~ ~~CRL~09/10/2023 12:35~TFS~09/10/2023 16:10~~
2023-03-28,BRU,Brussels,AGP,Malaga,2023-09-11,2023-09-11,17:40:00,20:30:00,02:50,FR 2923,LEISURE,SUN_BREAK,-1,1,63.99,EUR,1,63.99,FR~2923~ ~~BRU~09/11/2023 17:40~AGP~09/11/2023 20:30~~
2023-03-28,BRU,Brussels,PMI,Mallorca,2023-09-11,2023-09-11,20:25:00,22:40:00,02:15,FR 2915,LEISURE,SUN_BREAK,-1,1,62.12,EUR,1,62.12,FR~2915~ ~~BRU~09/11/2023 20:25~PMI~09/11/2023 22:40~~
2023-03-28,CRL,Brussels (Charleroi),CFU,Corfu,2023-09-11,2023-09-11,19:20:00,23:00:00,02:40,FR 6251,LEISURE,SUN_BREAK,-1,1,82.74,EUR,1,82.74,FR~6251~ ~~CRL~09/11/2023 19:20~CFU~09/11/2023 23:00~~
2023-03-28,CRL,Brussels (Charleroi),RHO,Rhodes,2023-09-11,2023-09-11,12:00:00,16:35:00,03:35,FR 8577,LEISURE,SUN_BREAK,3,1,89.99,EUR,1,89.99,FR~8577~ ~~CRL~09/11/2023 12:00~RHO~09/11/2023 16:35~~
2023-03-28,CRL,Brussels (Charleroi),BDS,Brindisi,2023-09-11,2023-09-11,20:55:00,23:20:00,02:25,FR 7737,LEISURE,SUN_BREAK,-1,1,51.99,EUR,1,51.99,FR~7737~ ~~CRL~09/11/2023 20:55~BDS~09/11/2023 23:20~~
2023-03-28,CRL,Brussels (Charleroi),NAP,Naples,2023-09-11,2023-09-11,06:30:00,08:45:00,02:15,FR 1302,LEISURE,SUN_BREAK,-1,1,47.99,EUR,1,47.99,FR~1302~ ~~CRL~09/11/2023 06:30~NAP~09/11/2023 08:45~~
2023-03-28,CRL,Brussels (Charleroi),NAP,Naples,2023-09-11,2023-09-11,09:30:00,11:45:00,02:15,FR 1310,LEISURE,SUN_BREAK,4,1,47.99,EUR,1,47.99,FR~1310~ ~~CRL~09/11/2023 09:30~NAP~09/11/2023 11:45~~
2023-03-28,CRL,Brussels (Charleroi),PMO,Palermo,2023-09-11,2023-09-11,12:05:00,14:35:00,02:30,FR 6269,LEISURE,SUN_BREAK,-1,1,94.63,EUR,1,94.63,FR~6269~ ~~CRL~09/11/2023 12:05~PMO~09/11/2023 14:35~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-09-11,2023-09-11,18:00:00,19:55:00,02:55,FR 2941,LEISURE,SUN_BREAK,5,1,84.62,EUR,1,84.62,FR~2941~ ~~CRL~09/11/2023 18:00~FAO~09/11/2023 19:55~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-11,2023-09-11,16:55:00,19:20:00,02:25,FR 3534,LEISURE,SUN_BREAK,-1,1,63.68,EUR,1,63.68,FR~3534~ ~~CRL~09/11/2023 16:55~ALC~09/11/2023 19:20~~
2023-03-28,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-11,2023-09-11,19:20:00,22:05:00,02:45,FR 1916,LEISURE,SUN_BREAK,-1,1,78.99,EUR,1,78.99,FR~1916~ ~~CRL~09/11/2023 19:20~AGP~09/11/2023 22:05~~
2023-03-28,CRL,Brussels (Charleroi),PMI,Mallorca,2023-09-11,2023-09-11,08:30:00,10:40:00,02:10,FR 7831,LEISURE,SUN_BREAK,4,1,67.99,EUR,1,67.99,FR~7831~ ~~CRL~09/11/2023 08:30~PMI~09/11/2023 10:40~~
2023-03-28,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-09-12,2023-09-12,07:20:00,11:45:00,03:25,FR 7986,LEISURE,SUN_BREAK,-1,1,137.47,EUR,1,137.47,FR~7986~ ~~CRL~09/12/2023 07:20~HER~09/12/2023 11:45~~
2023-03-28,CRL,Brussels (Charleroi),BDS,Brindisi,2023-09-12,2023-09-12,17:20:00,19:45:00,02:25,FR 7737,LEISURE,SUN_BREAK,-1,1,85.77,EUR,1,85.77,FR~7737~ ~~CRL~09/12/2023 17:20~BDS~09/12/2023 19:45~~
2023-03-28,CRL,Brussels (Charleroi),NAP,Naples,2023-09-12,2023-09-12,19:20:00,21:35:00,02:15,FR 1302,LEISURE,SUN_BREAK,-1,1,47.99,EUR,1,47.99,FR~1302~ ~~CRL~09/12/2023 19:20~NAP~09/12/2023 21:35~~
2023-03-28,CRL,Brussels (Charleroi),PMO,Palermo,2023-09-12,2023-09-12,15:35:00,18:05:00,02:30,FR 6269,LEISURE,SUN_BREAK,-1,1,63.31,EUR,1,63.31,FR~6269~ ~~CRL~09/12/2023 15:35~PMO~09/12/2023 18:05~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-09-12,2023-09-12,13:45:00,15:40:00,02:55,FR 2941,LEISURE,SUN_BREAK,-1,1,67.99,EUR,1,67.99,FR~2941~ ~~CRL~09/12/2023 13:45~FAO~09/12/2023 15:40~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-09-12,2023-09-12,16:45:00,18:40:00,02:55,FR 6312,LEISURE,SUN_BREAK,-1,1,67.99,EUR,1,67.99,FR~6312~ ~~CRL~09/12/2023 16:45~FAO~09/12/2023 18:40~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-12,2023-09-12,06:30:00,08:55:00,02:25,FR 3534,LEISURE,SUN_BREAK,-1,1,65.87,EUR,1,65.87,FR~3534~ ~~CRL~09/12/2023 06:30~ALC~09/12/2023 08:55~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-12,2023-09-12,12:15:00,14:40:00,02:25,FR 9053,LEISURE,SUN_BREAK,2,1,67.12,EUR,1,67.12,FR~9053~ ~~CRL~09/12/2023 12:15~ALC~09/12/2023 14:40~~
2023-03-28,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-09-12,2023-09-12,09:25:00,11:50:00,02:25,FR 6456,LEISURE,SUN_BREAK,-1,1,95.41,EUR,1,95.41,FR~6456~ ~~CRL~09/12/2023 09:25~IBZ~09/12/2023 11:50~~
2023-03-28,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-12,2023-09-12,16:00:00,18:45:00,02:45,FR 1916,LEISURE,SUN_BREAK,-1,1,71.49,EUR,1,71.49,FR~1916~ ~~CRL~09/12/2023 16:00~AGP~09/12/2023 18:45~~
2023-03-28,CRL,Brussels (Charleroi),PMI,Mallorca,2023-09-12,2023-09-12,06:35:00,08:45:00,02:10,FR 7831,LEISURE,SUN_BREAK,-1,1,58.99,EUR,1,58.99,FR~7831~ ~~CRL~09/12/2023 06:35~PMI~09/12/2023 08:45~~
2023-03-28,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-09-12,2023-09-12,07:15:00,10:50:00,04:35,FR 563,CANARY,SUN_BREAK,-1,1,108.99,EUR,1,108.99,FR~ 563~ ~~CRL~09/12/2023 07:15~TFS~09/12/2023 10:50~~
2023-03-28,BRU,Brussels,AGP,Malaga,2023-09-13,2023-09-13,10:05:00,13:00:00,02:55,FR 2923,LEISURE,SUN_BREAK,3,1,71.04,EUR,1,71.04,FR~2923~ ~~BRU~09/13/2023 10:05~AGP~09/13/2023 13:00~~
2023-03-28,BRU,Brussels,PMI,Mallorca,2023-09-13,2023-09-13,17:25:00,19:40:00,02:15,FR 2915,LEISURE,SUN_BREAK,-1,1,67.99,EUR,1,67.99,FR~2915~ ~~BRU~09/13/2023 17:25~PMI~09/13/2023 19:40~~
2023-03-28,CRL,Brussels (Charleroi),CFU,Corfu,2023-09-13,2023-09-13,08:05:00,11:45:00,02:40,FR 6251,LEISURE,SUN_BREAK,-1,1,101.39,EUR,1,101.39,FR~6251~ ~~CRL~09/13/2023 08:05~CFU~09/13/2023 11:45~~
2023-03-28,CRL,Brussels (Charleroi),RHO,Rhodes,2023-09-13,2023-09-13,13:10:00,17:45:00,03:35,FR 8577,LEISURE,SUN_BREAK,-1,1,82.72,EUR,1,82.72,FR~8577~ ~~CRL~09/13/2023 13:10~RHO~09/13/2023 17:45~~
2023-03-28,CRL,Brussels (Charleroi),BDS,Brindisi,2023-09-13,2023-09-13,20:55:00,23:20:00,02:25,FR 7737,LEISURE,SUN_BREAK,-1,1,60.99,EUR,1,60.99,FR~7737~ ~~CRL~09/13/2023 20:55~BDS~09/13/2023 23:20~~
2023-03-28,CRL,Brussels (Charleroi),NAP,Naples,2023-09-13,2023-09-13,16:35:00,18:50:00,02:15,FR 1302,LEISURE,SUN_BREAK,-1,1,47.99,EUR,1,47.99,FR~1302~ ~~CRL~09/13/2023 16:35~NAP~09/13/2023 18:50~~
2023-03-28,CRL,Brussels (Charleroi),PMO,Palermo,2023-09-13,2023-09-13,09:25:00,11:55:00,02:30,FR 6269,LEISURE,SUN_BREAK,-1,1,73.21,EUR,1,73.21,FR~6269~ ~~CRL~09/13/2023 09:25~PMO~09/13/2023 11:55~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-09-13,2023-09-13,12:25:00,14:20:00,02:55,FR 2941,LEISURE,SUN_BREAK,4,1,88.74,EUR,1,88.74,FR~2941~ ~~CRL~09/13/2023 12:25~FAO~09/13/2023 14:20~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-09-13,2023-09-13,16:20:00,18:15:00,02:55,FR 6312,LEISURE,SUN_BREAK,-1,1,44.99,EUR,1,44.99,FR~6312~ ~~CRL~09/13/2023 16:20~FAO~09/13/2023 18:15~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-13,2023-09-13,10:00:00,12:25:00,02:25,FR 3534,LEISURE,SUN_BREAK,-1,1,67.99,EUR,1,67.99,FR~3534~ ~~CRL~09/13/2023 10:00~ALC~09/13/2023 12:25~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-13,2023-09-13,14:45:00,17:10:00,02:25,FR 9053,LEISURE,SUN_BREAK,3,1,53.74,EUR,1,53.74,FR~9053~ ~~CRL~09/13/2023 14:45~ALC~09/13/2023 17:10~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-13,2023-09-14,21:55:00,00:20:00,02:25,FR 6063,LEISURE,SUN_BREAK,-1,1,66.49,EUR,1,66.49,FR~6063~ ~~CRL~09/13/2023 21:55~ALC~09/14/2023 00:20~~
2023-03-28,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-13,2023-09-13,06:45:00,09:30:00,02:45,FR 1916,LEISURE,SUN_BREAK,3,1,90.99,EUR,1,90.99,FR~1916~ ~~CRL~09/13/2023 06:45~AGP~09/13/2023 09:30~~
2023-03-28,CRL,Brussels (Charleroi),PMI,Mallorca,2023-09-13,2023-09-13,06:55:00,09:05:00,02:10,FR 7831,LEISURE,SUN_BREAK,4,1,38.99,EUR,1,38.99,FR~7831~ ~~CRL~09/13/2023 06:55~PMI~09/13/2023 09:05~~
2023-03-28,CRL,Brussels (Charleroi),CFU,Corfu,2023-09-14,2023-09-14,18:20:00,22:00:00,02:40,FR 6251,LEISURE,SUN_BREAK,1,1,71.49,EUR,1,71.49,FR~6251~ ~~CRL~09/14/2023 18:20~CFU~09/14/2023 22:00~~
2023-03-28,CRL,Brussels (Charleroi),NAP,Naples,2023-09-14,2023-09-14,06:25:00,08:40:00,02:15,FR 1302,LEISURE,SUN_BREAK,-1,1,62.7,EUR,1,62.7,FR~1302~ ~~CRL~09/14/2023 06:25~NAP~09/14/2023 08:40~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-09-14,2023-09-14,11:25:00,13:20:00,02:55,FR 2941,LEISURE,SUN_BREAK,-1,1,50.22,EUR,1,50.22,FR~2941~ ~~CRL~09/14/2023 11:25~FAO~09/14/2023 13:20~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-14,2023-09-14,09:00:00,11:25:00,02:25,FR 9053,LEISURE,SUN_BREAK,5,1,57.59,EUR,1,57.59,FR~9053~ ~~CRL~09/14/2023 09:00~ALC~09/14/2023 11:25~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-14,2023-09-14,15:05:00,17:30:00,02:25,FR 3534,LEISURE,SUN_BREAK,-1,1,67.99,EUR,1,67.99,FR~3534~ ~~CRL~09/14/2023 15:05~ALC~09/14/2023 17:30~~
2023-03-28,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-09-14,2023-09-14,10:20:00,12:45:00,02:25,FR 6456,LEISURE,SUN_BREAK,-1,1,230.0,EUR,1,230.0,FR~6456~ ~~CRL~09/14/2023 10:20~IBZ~09/14/2023 12:45~~
2023-03-28,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-14,2023-09-14,17:30:00,20:15:00,02:45,FR 1916,LEISURE,SUN_BREAK,-1,1,78.99,EUR,1,78.99,FR~1916~ ~~CRL~09/14/2023 17:30~AGP~09/14/2023 20:15~~
2023-03-28,CRL,Brussels (Charleroi),PMI,Mallorca,2023-09-14,2023-09-14,10:15:00,12:25:00,02:10,FR 7831,LEISURE,SUN_BREAK,-1,1,44.03,EUR,1,44.03,FR~7831~ ~~CRL~09/14/2023 10:15~PMI~09/14/2023 12:25~~
2023-03-28,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-09-14,2023-09-14,20:00:00,23:35:00,04:35,FR 563,CANARY,SUN_BREAK,1,1,83.99,EUR,1,83.99,FR~ 563~ ~~CRL~09/14/2023 20:00~TFS~09/14/2023 23:35~~
2023-03-28,BRU,Brussels,PMI,Mallorca,2023-09-15,2023-09-15,11:00:00,13:15:00,02:15,FR 2915,LEISURE,SUN_BREAK,1,1,101.39,EUR,1,101.39,FR~2915~ ~~BRU~09/15/2023 11:00~PMI~09/15/2023 13:15~~
2023-03-28,CRL,Brussels (Charleroi),RHO,Rhodes,2023-09-15,2023-09-15,07:55:00,12:30:00,03:35,FR 8577,LEISURE,SUN_BREAK,-1,1,89.99,EUR,1,89.99,FR~8577~ ~~CRL~09/15/2023 07:55~RHO~09/15/2023 12:30~~
2023-03-28,CRL,Brussels (Charleroi),BDS,Brindisi,2023-09-15,2023-09-15,07:00:00,09:25:00,02:25,FR 7737,LEISURE,SUN_BREAK,-1,1,230.99,EUR,1,230.99,FR~7737~ ~~CRL~09/15/2023 07:00~BDS~09/15/2023 09:25~~
2023-03-28,CRL,Brussels (Charleroi),NAP,Naples,2023-09-15,2023-09-15,09:10:00,11:25:00,02:15,FR 1302,LEISURE,SUN_BREAK,-1,1,91.88,EUR,1,91.88,FR~1302~ ~~CRL~09/15/2023 09:10~NAP~09/15/2023 11:25~~
2023-03-28,CRL,Brussels (Charleroi),NAP,Naples,2023-09-15,2023-09-15,20:00:00,22:15:00,02:15,FR 1310,LEISURE,SUN_BREAK,5,1,39.07,EUR,1,39.07,FR~1310~ ~~CRL~09/15/2023 20:00~NAP~09/15/2023 22:15~~
2023-03-28,CRL,Brussels (Charleroi),PMO,Palermo,2023-09-15,2023-09-15,16:35:00,19:05:00,02:30,FR 6269,LEISURE,SUN_BREAK,5,1,121.14,EUR,1,121.14,FR~6269~ ~~CRL~09/15/2023 16:35~PMO~09/15/2023 19:05~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-09-15,2023-09-15,07:05:00,09:00:00,02:55,FR 2941,LEISURE,SUN_BREAK,-1,1,97.54,EUR,1,97.54,FR~2941~ ~~CRL~09/15/2023 07:05~FAO~09/15/2023 09:00~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-09-15,2023-09-15,17:30:00,19:25:00,02:55,FR 6312,LEISURE,SUN_BREAK,5,1,44.99,EUR,1,44.99,FR~6312~ ~~CRL~09/15/2023 17:30~FAO~09/15/2023 19:25~~
