date_data_recieved,departDate,arrivalDate,flightNumber,productId,depTime,arrivalTime,departAirportCode,arrivalAirportCode,journeyType,totalNumberOfStops,journeyDuration,arrivalAirportName,departAirportName,availableSeats,carrierCode,carrierName,totalPrice
2023-03-29,2023-06-04,2023-06-04,2365,eJyMkt+K4jAYxV9FPm+/zORfY82dlU5cLXbRirOISFrj0h1Xh1YXBjHPvmQUdrzb23N+nJyc5AIWNEznE0wXMywSZEiR4vcF5tN0OfiBgyzDU1O/t5vW7l2LyzTBSEWAUIJerSAzBmejHDnlglBFqCwY1zLSlD5oPS0+tSJBLlSELwwRx+nSIMJ6jVCBXl2gPB7f6sPP4d62LWh4YYBwaN+eqiDku7lr/tSVAw3j9O7sbOMS29bt8Li9GUvzxZq7/X7iPkAD9ePUd/yr8AHxPGLUe+qZ9693/tfx3Bzcxw0P3amislMkoW8nM2Y2yh/Jf+FF4gPlO95nxniqnql8DhGdzzH8bJQ/iGEN7+9pTbn9etfmvHfT8+/SNaFGxChc1wgBoVrGsmRWWNK3tk9kT8Wk7G1jUjlhWSxdteNSv9vmVJ/q44H0lOvHsqQkljtLJLNbEnPOCY/LbSV4JJRSgOBAXyAZGDMwafgN+SYZmM236RCuCDvQMEvni6zo/s/p3dujC8L7mnEtqKb9J9HrTueTbmYMCSNe/wYAAP//dt+taA==,12:45,17:35,LGG,RHO,Direct,0,3u 50m,Rhodos,Luik,10,TB,TUI fly,164.99
2023-03-29,2023-06-04,2023-06-04,2341,eJyMkt9u2jAYxV8Ffdx+bv0vIfEdBhoGiEwhEZ0QQk4wU1YGVQKTKoSfffJAWrnr7Tk/HR8f+wIGFMwXUxwVGeYaGVKk+L3AdD5a9n9gfzbDU1O/t5vW7G2Ly5HGIAwAoQS1WoHOCszGKXLKBaEhoTJnUrFAUfqgxXct18iFZPjCEHEyXCaIsF4jVKBWFyiPx7f68HOwN20LCl4YIBzat6fKC+luYZs/dWVBwWR4d3amsdq0dTs4bm/GMvlkLex+P7UfoIC6ydB13KtwHnE8YNQ56phzr3f+1/HcHOzHDffdaUhlJ9e+b0dnRTZOH8n/4bl2nnId53RWOBo+U/nsIzr/xnDZOH0Q/RrO3dOacvv5rs15b+fn36VtfI2AUbiuETzClIxkyYwwJDYmJrIXRqTsbSNSWWFYJG2141K9m+ZUn+rjgfRCG0eypCSSO0MkM1sScc4Jj8ptJXggwjAEBAvqArqfJP1k5H9DutH9ZPNtPoArwg4UZKNFMcu7Xzm9e3t0QXisGFeCKho/SdGdL6ZdnRXEj3j9GwAA//+Wzq2J,14:15,19:15,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,159.99
2023-03-29,2023-06-06,2023-06-06,2341,eJyMklGL4jAUhf+KXF9vZm7SGGvejDh1UexSW5xFRNIal+64OrS6MIj57UtGYd23eT3n4+TkJBewoGG+mOK4yDA3yJGQ8HuB6Xy8HP7A4WyGp6Z+bzet3bsWl2ODPdUDhBL0agUmKzCbpChIRIwUI5WT0kSa6FHj/K7lBkUkOb5wREzNMkGE9RqhAr26QHk8vtWHn6O9bVvQ8MIB4dC+PVVBSHcL1/ypKwcaUnN3drZxxrZ1Ozpub8YyebAWbr+fug/QQD41vuNfIx8QL3qcvCfPvX+987+O5+bgPm546E6KVCc3oW/HZEU2Sf8n/4XnxgfKd7w3WeFJPZN6DhGdzzF8Nkkfxc81vL+nNeX28a7Nee/m59+la0KNHie4rhECIrSMZcltZNnA2gGTfRWzsr+NWeUiy2Ppqp2Q+t02p/pUHw+sr9wgliWxWO4sk9xuWSyEYCIut1UkepFSChAc6AuYYZIMk3H4DenGDJPNt/kIrgg70JCNF8Us737l9O7t0SMmBpoLHZGmwZOMuvPFtGuygoURr38DAAD//4XBrX0=,06:00,11:00,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,299.99
2023-03-29,2023-06-06,2023-06-06,2371,eJyMklGL4jAUhf+KXF9vZm6SGmve7KB1sdjFRpxFRNIal+64OrS6MIj57UtGYce3fT3n4+TkJBewoGFWTHG0mKNJkCMh4fcF5rPRcvgDh1mGp6Z+bzet3bsWl6MEe6oHCCXo1QrywuB8kqMgIRkpRspwqYk00YMWa/6pmQSF7HMcc0TMxssUEdZrhAr06gLl8fhWH36+7G3bgoYxB4RD+/ZUBSHfFa75U1cONGTju7OzjUtsW7cvx+3NWKZfrMLt91P3ARrIZ2Pf8a/SB8SLHifvyXPvX+/8r+O5ObiPGx66kyLVMUno28kLM5/kj+S/cJP4QPmO93lhPKlnUs8hovM5hp9P8gcxrOH9Pa0pt1/v2pz3bnb+Xbom1OhxgusaISBcR3FUcistG1g7YFFfxazsb2NWOWl5HLlqJyL9bptTfaqPB9ZXbhBHJbE42lkWcbtlsRCCibjcVlL0pFIKEBzoCyTDNB2mo/Ab8k0yTDffZi9wRdiBhvmoWGSm+z+nd2+PLpkYaC60JE2DJ6m6s2LazQvDwojXvwEAAP//6bGtzA==,13:00,18:10,OST,RHO,Direct,0,4u 10m,Rhodos,Brugge-Oostende,10,TB,TUI fly,229.99
2023-03-29,2023-06-08,2023-06-08,2365,eJyMklGL4j4Uxb+KXF9vZm7SNsa82UEzf1rsH604i4ikNS7dcXVodWEQ89mXjMK6b/t6zo+Tk5NcwIKG6TzD8WKGZYocCQn/X2AxHS9H33CU53hqm49u09m963A5TjGRCSBUoFcryI3B2WuBgkTESDJSJUlNpIkeNU46SoJWpigimeCEI2I2WRpEWK8RatCrC1TH43tz+P6yt10HGiYcEA7d+1MdhGI3d+2vpnagIZvcnZ1tXWq7pns5bm/G0jxYc7ffZ+4TNJDPJr7n3yIfEC8STt6T596/3fkfx3N7cJ83PHQnSapXpqFvLzdm9lr8Tf4JL1MfKN/zPjfGk3wm9Rwiel9j+Nlr8Sh+reH9Pa2tto93bc97Nz3/rFwbaiSc4LpGCAjXsYorbiPLhtYOWTyQilWDrWK1iyxXsat3ItYftj01p+Z4YAPphiquiKl4Z1nM7ZYpIQQTqtrWkUgiKSUgONAXSEfGjMw4/IZik47M5r/pC1wRdqBhNp4v8rL/L6f3b48eMTHUXOiINA2fokF/Os/6uTEsjHj9HQAA//9+v61t,06:00,10:35,LGG,RHO,Direct,0,3u 35m,Rhodos,Luik,10,TB,TUI fly,199.99
2023-03-29,2023-06-09,2023-06-09,2341,eJyMklGL4jAUhf+KXF9vZm6SWtu8GXHqotiltjiLiKQ1Lt1x7dDqwiDmty8ZhXXf5vWcj5OTk1zAgILFcoaTIsNcI0dCwu8FpovJavQDR/M5ntr6vdt25mA7XE00DsIBIJSg1mvQWYHZNEVBQjIKGcU5hYpIET1qnN+1XKOQAccXjoipXiWIsNkgVKDWFyib5q0+/hwfTNeBghcOCMfu7anyQrpf2vZPXVlQkOq7szet1aaru3Gzuxmr5MFa2sNhZj9AAblUu557lc4jTgw4OUeOO/d653815/ZoP264704hxb1c+749nRXZNP2f/Beea+cp13NOZ4Wj8JniZx/R+xzDZdP0Ufxcw7l7WlvuHu/ang92cf5d2tbXGHCC6wbBI1IFUVByIw2LjYlZMAwjVg53EausNDwKbLUXgXo37ak+1c2RDUMbR0FJLAr2hgXc7FgkhGAiKneVFAMZhiEgWFAX0KMkGSUT/xvSrR4l22+LMVwR9qAgmyyLed7/yun926NLJmLFhZKkKH4KZH+xnPV1VjA/4vVvAAAA//+dka2N,06:00,11:00,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,299.99
2023-03-29,2023-06-10,2023-06-10,2341,eJyMkt9u2jAYxV8Ffdx+bv0vIfEdBhoGiEwhEZ0QQk4wU1YGVQKTKoSfffJAWrnr7Tk/HR8f+wIGFMwXUxwVGeYaGVKk+L3AdD5a9n9gfzbDU1O/t5vW7G2Ly5HGIAwAoQS1WoHOCszGKXLKBaEhYTRnUrFAUfqgxXct18iFZPjCEHEyXCaIsF4jVKBWFyiPx7f68HOwN20LCl4YIBzat6fKC+luYZs/dWVBwWR4d3amsdq0dTs4bm/GMvlkLex+P7UfoIC6ydB13KtwHnE8YNQ56phzr3f+1/HcHOzHDffdachoJ9e+b0dnRTZOH8n/4bl2nnId53RWOBo+M/rsIzr/xnDZOH0Q/RrO3dOacvv5rs15b+fn36VtfI2AUbiuETxClYxkyYwwJDYmJrIXRqTsbSNSWWFYJG2141K9m+ZUn+rjgfRCG0eypCSSO0MkM1sScc4Jj8ptJXggwjAEBAvqArqfJP1k5H9DutH9ZPNtPoArwg4UZKNFMcu7Xzm9e3t0QXisGFeCKho/SdGdL6ZdnRXEj3j9GwAA//9/A615,14:15,19:15,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,159.99
2023-03-29,2023-06-10,2023-06-10,2371,eJyMklGL4jAUhf+KXF9vZpI0xjZvdujUxWIWG3EWEUlrXLrj6tDqwiDmty9RYce3fT3n4/T05J7BgoJpOcFsPkOTIkOKFL/PUU+zxegHjooCj23z0a07u3MdLrIUB3IACBWo5RJ0aXA21sgpjwiVhFHDhIqoovRBS5S4aiZFHg0ZvjJELLJFjgirFUINanmG6nB4b/Y/X3a260DBKwOEfff+VAdBb0vX/mlqBwqK7O5sbetS2zXdy2FzMxb5F6t0u93EfYIC6ovM9/xb5APi+YBR76ln3r/d+V+HU7t3nzc8dKeS0Z5JQ9+eLs1srB/Jf+Em9YHyPe91aTyVz4w+h4jedQw/G+sHMazh/T2trTZf/7U97dz09LtybagxYBQuK4SAUCViUTEbWZJYmxAxlDGphpuY1C6yLBau3nKhPmx7bI7NYU+G0iWxqCiJxdYSweyGxJxzwuNqU0d8EEkpAcGBOkM6yvNRnoVr0Ot0lK+/TV/ggrAFBbOsnBem/z9f798ePSI8UYxfDyF5imR/Wk76ujQkjHj5GwAA///TFq29,14:30,19:40,OST,RHO,Direct,0,4u 10m,Rhodos,Brugge-Oostende,10,TB,TUI fly,224.99
2023-03-29,2023-06-11,2023-06-11,2365,eJyMklFv2jAUhf8Kurxet752HIrfSKFmEJEJguiEEHLATFkZqRKYVCH82ycXpJW3vZ7z6fj42GewoGEyG+NgPsU8QUKOHL/PMZsMFr0f2EtTPNble7Nu7N41uBgkqGIFCAXo5RJSY3A6zFBwIRmPGVFOQkdKc36ndbT81PIEhYwVvhAijvoLgwirFcIG9PIMRVW9lYefz3vbNKDhhQDh0Lw9bIKQ7Wau/lNuHGgY9W/OztYusU3ZPFfbq7EwX6yZ2+/H7gM0cD/q+5Z/lT4gXiji3nNP3r/e+F/VqT64jyseuvOYqJUnoW8rNWY6zO7Jf+F54gPlW96nxngePxI9hojW5xh+OszuxLCG97e0uth+vWt92rvJ6Xfh6lBDEYfLCiEgXEvrXNTljlkREYtU1GVPhdyy2Dpud10ek3T63dbH8lhWB1Z0iqi7cZJ1hBQsEpaYJcUZV8rJju3E5DaA4ECfIekZ0zOD8BuyddIz62+TZ7gg7EDDdDCbp3n7f05vXx9dMtHVJLTkmp4eYinbk9m4nRrDwoqXvwEAAP//5wutKw==,12:45,17:35,LGG,RHO,Direct,0,3u 50m,Rhodos,Luik,10,TB,TUI fly,159.99
2023-03-29,2023-06-11,2023-06-11,2341,eJyMktGO2jwUhF8FHW6Pd33iOGx8h4ENPyDyKyRiK4SQA6ZKl5JVApVWCD975YLU5a63M5/G47EvYEDBfDHFUZFhrpGQI8f/C0zno2X/G/ZnMzw11Ue7ac3BtrgcaZSRBIQS1GoFOiswG6cY8EAwHjGinEJFUnH+oMV3LdcYiJDwlRBxMlwmiLBeI2xBrS5Q1vV7dfw+OJi2BQWvBAjH9v1p64V0v7DNr2prQcFkeHf2prHatFU7qHc3Y5l8sRb2cJjaT1DA3WToOu5NOI+4QBJ3jjty7u3O/6jPzdF+3nDfnUdEnVz7vh2dFdk4fST/hufaecp1nNNZ4Xj0TPTsIzp/xnDZOH0Q/RrO3dOacvf1rs35YOfnn6VtfA1JHK5rBI+QEsbaMOaWmSAkFsowZi+l2LHIWG72MY9IWPVhmlN1quojK3tlGG+tYL1ABCwMDDFDkjMupRU904vIbgHBgrqA7idJPxn535BudD/Z/DcfwBVhDwqy0aKY5d1/Ob17e3TBglhRoARX9PIkKezOF9OuzgrmV7z+DgAA//8Pj61S,14:15,19:15,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,159.99
2023-03-29,2023-06-13,2023-06-13,2341,eJyMklGL4j4Uxb+KXF9vZm6Sto55M9KpfxT7p7Y4i4ikNS7d6dqh1YVBzGdfMgrrvu3rOT9OTk5yAQMKlqs5xkWGuUaOhIT/F5gu4/XkG04WCzx19Ue/601je1zHGsMoBIQS1GYDOiswm6UoSEhGEeMyp0gRKaJHjfO7lmsUMuD4yhExjdcJImy3CBWozQXKtn2vj9+njel7UPDKAeHYvz9VXkgPK9v9qisLCtL47hxMZ7Xp637a7m/GOnmwVrZp5vYTFJBLYzdwb9J5xImQk3PkuHNvd/5He+6O9vOG++4UcTnIte870FmRzdK/yT/huXaecgPndFY4ip65fPYRg68xXDZLH8WvNZy7p3Xl/vGu3bmxy/PP0na+RsgJrlsEj0gljbXBmCwzIuAsCIMxeynlnkXGkjmMfWGrPkx3qk91e2TlqAzGlZVsJKRggTCcGR4SozC0cmRGEbcVIFhQF9CTJJkksf8N6U5Pkt1/yylcEQ6gIItXxSIf/svpw9ujSybGigslSfGXp5AHw+VqPtRZwfyK198BAAD//xh1rVY=,06:00,11:00,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,329.99
2023-03-29,2023-06-13,2023-06-13,2371,eJyMkt+K4jAYxV9FPm+/zORPWzV3Vjp1sZiljTiLiKQ1Lt3p2qHVhUHMsy8ZhR3v9vacHycnJ7mAAQnLYoHJKkcdI0OKFL+vUC2T9fQHTrMMT1393u9609ge10mMYRQCQglyswFVaMznCjnlgtCIMKGZkJRKSh+0sWSfmo6RixHDF4aIWbJOEWG7RahAbi5Qtu1bffw5a0zfg4QXBgjH/u2p8oI6FLb7U1cWJGTJ3TmYzsamr/tZu78Z6/SLVdimWdgPkEBdlriBexXOI46HjDpHHXPu9c7/as/d0X7ccN+dRkwMdOz7DlSh87l6JP+F69h5yg2cU4V2NHpm4tlHDD7HcPlcPYh+DefuaV25/3rX7tzY5fl3aTtfI2QUrlsEjzApjLXBhFpieMBIEAYTMi7FnkTGUnOY+MJWvpvuVJ/q9kjKURlMKivIiAtOAm4YMSykhIahFSMzipitAMGCvEA8TdNpmvjfoHbxNN19W87ginAACXlSrDI9/J/Th7dHF4RPJONSUMnGT5EIhstiMVSFJn7F698AAAD//1pTrZE=,13:00,18:10,OST,RHO,Direct,0,4u 10m,Rhodos,Brugge-Oostende,10,TB,TUI fly,224.99
2023-03-29,2023-06-15,2023-06-15,2365,eJyMklGL4jAUhf+KXF9vZm6aJo55s6JxabGLVpxFRFKNS3dcO7S6MIj57UtGYd23eT3n4+TkJBewoGE6T3G0mGGRIEdCwu8LzKej5eAHDrIMT0313m5ae3AtLkcJSiUBoQS9WkFmDM4mOUYUCUaKcVmQ0kSa6FHjpIUMWpFgJJTEMUfEdLw0iLBeI2xBry5Q1vVbdfw5PNi2BQ1jDgjH9u1pG4R8P3fNn2rrQEM6vjt727jEtlU7rHc3Y2kerLk7HFL3ARrIp2Pf8a/CB8RHkpP35Ln3r3f+V31uju7jhofupLjsFEno28mMmU3y/8l/4UXiA+U73mfGeFLPXD6HiM7nGH42yR/FzzW8v6c15e7xrs354Kbn36VrQg3JCa5rhIBwLaxzcZ8cs1HMWSzjPnspxY4p68ju+6S4cPrdNqfqVNVHVvbKuL91gvUiEbE4spxZLomRlE70bE9xtwUEB/oCycCYgRmF35BvkoHZfJsO4YqwBw2z0XyRFd2vnN69PbpgUV/zSAvS/OVJCdGdztNuZgwLK17/BgAA///3V601,06:00,10:35,LGG,RHO,Direct,0,3u 35m,Rhodos,Luik,10,TB,TUI fly,199.99
2023-03-29,2023-06-16,2023-06-16,2341,eJyMkVGL4j4Uxb+KXF9vZm6SNo55M+LUP0r7p7Y4i4ikGpfuuHZodWEQ89mXjMK6b/t6zo+Tk3MvYEFDupjhpMyxMMiRkPD/ErN0shx9w9F8jqe2/ug2nT24DpcTg7GKAaECvVqByUvMpxkKEpKRYlwVpDSRJnrUOL9rhUEhI46vHBFTs0wQYb1G2IJeXaBqmvf6+H18sF0HGl45IBy796dtELL9wrW/6q0Ljc3d2dvWGdvV3bjZ3Yxl8mAt3OEwc5+ggXxqfM+/SR8QL2JO3pPn3r/d+R/NuT26zxseupPiqleY0Ldn8jKfZn+Tf8IL4wPle96bvPSknrl6DhG9rzF8Ps0exa81vL+ntdXu8a/t+eDS88/KtaFGzAmua4SACC2tc9GQHLMi4iyKoyF7qeSOKevI7oekuHT6w7an+lQ3R1YNqmi4dZINhBQsEpYzy2NiFMdODuxAcbcFBAf6AmaUJKNkEibMNmaUbP5Lx3BF2IOGfLIo50X/X17v344umRhqLrQkzV+eYh7108Wsb/KShRWvvwMAAP//DSCtUA==,06:00,11:00,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,269.99
2023-03-29,2023-06-17,2023-06-17,2341,eJyMktGO2jwUhF8FHW6Pd33iONn4DgMbfkDkV0jEVgghB0yVLoVVApVWCD975YLU5a63M5/G47EvYEDBbD7BYZljoZGQI8f/S8xmw0XvG/amUzw19Ue7bs3etrgYapSRBIQK1HIJOi8xH2UY8EAwHjGKCwoVScX5g5bctUJjIELCV0LE8WCRIsJqhbABtbxAdTy+14fv/b1pW1DwSoBwaN+fNl7IdnPb/Ko3FhSMB3dnZxqrTVu3/eP2ZizSL9bc7vcT+wkKuBsPXMe9CecRF0jiznFHzr3d+R/Hc3Ownzfcd+cRxZ1C+74dnZf5KHsk/4YX2nnKdZzTeel49Ezxs4/o/BnD5aPsQfRrOHdPa6rt17s2572dnX9WtvE1JHG4rhA8wpUw1oYJt8wEIbFQhgl7qcSWRcZys0t4RMKqD9Oc6lN9PLAqrsJkYwWLAxGwMDDEDEnOuJRWxCaOyG4AwYK6gO6laS8d+t+QrXUvXf8368MVYQcK8uG8nBbdfzm9e3t0wYJEUaAEV/TyJCnszuaTrs5L5le8/g4AAP//PPGtbw==,14:15,19:15,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,159.99
2023-03-29,2023-06-17,2023-06-17,2371,eJyMkl9v2jAUxb8Kurxet/6TP43fSJWGAcITMaITQsgJZsqakSqBSRXCn31yQVp52+s5P52cHN8zGJAwL6aYLReoU2RIkeL3Jap5thr9wNFshseufu+3vWlsj6ssxTAKAaEEuV6DKjQuxgo55YLQiLBYs0AKKim90xIZfGo6RS5ihi8MESfZKkeEzQahArk+Q9m2b/Xh53Nj+h4kvDBAOPRvD5UX1L6w3Z+6siBhkt2cvelsavq6f253V2OVf7EK2zRT+wESqJtkbuBehfOI4yGjzlHHnHu98b/aU3ewH1fcd6cRiwc69X0HqtCLsbon/4Xr1HnKDZxThXY0emTxo48YfI7hFmN1J/o1nLuldeXu6792p8bOT79L2/kaIaNw2SB4hEphrA0SaonhASNBGCTkqRQ7EhlLzT6hERNWvpvuWB/r9kDKuAySygoSc8FJwA0jhoWU0DC0IjZxxGwFCBbkGdJRno/yzF+D2qajfPtt/gwXhD1IWGTFcqaH//P14fXRBeGJZNwfAnt6iEQwnBfToSo08Ste/gYAAP//gHWtqg==,14:30,19:40,OST,RHO,Direct,0,4u 10m,Rhodos,Brugge-Oostende,10,TB,TUI fly,164.99
2023-03-29,2023-06-18,2023-06-18,2365,eJyMkt+K4jAYxV9FPm+/zORP09rcWXXi0mIXrTiLiLQxLt1x7dDqwiDm2ZeMwo53e3vOj5OTk1ygBAWzRYqT5RyLBBlSpPh9iflsshr+wGGW4amt37ttVx5sh6tJgjKUgFCBWq8h0xrn0xw55YLQkLBBwbgKpKL0QYuU+NSKBLkIJb4wREzHK40Imw2CAbW+QNU0b/Xx5+hQdh0oeGGAcOzenowX8v3Ctn9qY0FBOr47+7K1SdnV3ajZ3YyV/mIt7OGQ2g9QQF06dj33KpxHHJeMOkcdc+71zv9qzu3Rftxw352GbNArEt+3l2k9n+aP5L/wInGecj3nMq0dDZ/Z4NlH9D7HcPNp/iD6NZy7p7XV7utd2/PBzs6/K9v6GpJRuG4QPEKV4VSwfczIjklBAk4ZKY0oieVGikrseRxH6r1sT/Wpbo7EBjQKd6UhIggjEtiKkXgQViQIzS6KbWQqEwOCBXWBZKj1UE/8b8i3yVBvv81GcEXYg4L5ZLHMiv7/nN6/PbogPFaMK0EVl080lv3ZIu1nWhO/4vVvAAAA//8Sda0u,12:45,17:35,LGG,RHO,Direct,0,3u 50m,Rhodos,Luik,10,TB,TUI fly,189.99
2023-03-29,2023-06-18,2023-06-18,2341,eJyMkt9u2jAYxV8Ffdx+bv0nCcR3GGgYIDKFRHRCCCXGmbJmpEpgUoXws08eSCt3vT3np+PjY18gBwmr9QKnWYKpQoYUKX7PMF5NN6MfOFou8dRW792+y2vT4Waq0A98QChAbregkgyTWYycckFoQNgwZZ5kvqT0QQvvWqqQC4/hC0PE+WQTIcJuh6BBbi9QNM1bdfw5rvOuAwkvDBCO3duTdkJcrk37p9IGJMwnd6fMW6PyrurGzeFmbKJP1trU9cJ8gARq5xPbs6/COsRyn1FrqWXWvt75X825PZqPG+6604ANe6lyfXsqyZJZ/Ej+D0+VdZTtWauSzNLgmQ2fXUTv3xg2mcUPolvD2ntaWxw+37U912Z1/l2Y1tXwGYXrDsEhVGpOBStDRg7MF8TjlJFci5wYrn1RiJKH4UC+5+2pOlXNkRiPDoJDronwggHxTMFIOAwK4gX6MAjNQBc6BAQD8gJqFEWjaOp+Q7xXo2j/bTWGK0IJEpLpOlum/a+c3r89uiA8lIxLQSX3n+gw7K/Wi75KMuJWvP4NAAD//zICrVQ=,14:15,19:15,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,159.99
2023-03-29,2023-06-20,2023-06-20,2341,eJyMkl+L4jAUxb+KXF9vZm6Stk7zZkTr4p8utcVZRKSNcemOq0OrC4OYz75kFNZ9m9dzfpycnOQCJSiYLyY4LDLMNXIkJPxeYDofLvs/sD+d4qmp39tNW+5ti8uhxjAKAaECtVqBzgrMxikKEpJRxATlFCkiRfSocX7Xco1CBhxHHBFno2WCCOs1ggG1ukB1PL7Vh5+Dfdm2oGDEAeHQvj0ZL6S7hW3+1MaCgtno7uzKxuqyrdvBcXszlsmDtbD7/cR+gAJys5HruFfpPOJEyMk5cty51zv/63huDvbjhvvuFAnq5Nr37eisyMbp/+S/8Fw7T7mOczorHEXPgp59ROdzDJeN00fxcw3n7mlNtX28a3Pe2/n5d2UbXyPkBNc1gkekMoIk38WcbXkoWSCIs9LIkllhQlnJnYjjnnovm1N9qo8HZgPqRdvSMBlEPRbYirP4JapYEJltL7Y9U5kYECyoC+h+kvSTof8N6Ub3k823+QCuCDtQkA0XxTTvfuX07u3RJROx4kJJUiJ8ope4O19MujormF/x+jcAAP//7fWtJw==,06:00,11:00,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,259.99
2023-03-29,2023-06-20,2023-06-20,2371,eJyMklGL4jAUhf+KXF9vZm4S207zZkXrYrGLjTiLiLQxLt1x7dDqwiDmty8ZhR3f9vWcj5OTk1ygBAXzYobj5QJ1ghwJCb8vMZ+PV8MfOMwyPLX1e7ftyoPtcDVOMAgDQKhArdeQFxoX0xwFCckoZII0l4pIET1oL4p/ajpBISOOE46I2WSVIsJmg2BArS9QNc1bffw5OpRdBwomHBCO3duT8UK+L2z7pzYWFGSTu7MvW5uUXd2Nmt3NWKVfrMIeDjP7AQrIZRPXc6/SecSJgJNz5Lhzr3f+V3Nuj/bjhvvuFArq6cT37eWFXkzzR/JfuE6cp1zPubzQjsJnQc8+ovc5hltM8wfRr+HcPa2tdl/v2p4Pdn7+XdnW1wg4wXWD4BGujCDJ9zFnOx5INhDEWWlkyawwgazkXsRxpN7L9lSf6ubI7ICicFcaJgdhxAa24ix+CSs2CM0uim1kKhMDggV1gWSYpsN07H9Dvk2G6fbbfARXhD0oWIyLZab7/3N6//bokolYcaEkKRE8URz158Wsnxea+RWvfwMAAP//QHutaA==,13:00,18:10,OST,RHO,Direct,0,4u 10m,Rhodos,Brugge-Oostende,10,TB,TUI fly,229.99
2023-03-29,2023-06-22,2023-06-22,2365,eJyMkkGP2jAUhP8Kelyfd59tYhrfyApMlYhUEMRWCKHEmCpdSlYJVFoh/NsrL0ilt15nPo3HY1+gBA2zRYrj5RyLBDkSEn5bYj4br0bfcZRleGrr927blQfX4WqcYKQiQKhAr9eQGYPzaY6ChGSkmBAFKU2kiR41TlpGQSsSFFJFOOGImE5WBhE2GwQLen2Bqmne6uOPl0PZdaBhwgHh2L092SDk+4Vrf9fWgYZ0cnf2ZeuSsqu7l2Z3M1bmwVq4wyF1H6CBfDrxPf8qfUC8iDh5T557/3rnfzbn9ug+bnjoTkqIXpGEvr3MmPk0/5f8G14kPlC+531mjCf1LMRziOh9juHn0/xR/FzD+3taW+0e79qeD252/lW5NtSIOMF1gxAQrq0gyfcxZzseSTYQxFlpZcmcsJGs5F7E8VC/l+2pPtXNkbkBDdWutEwO1JANXMVZ/EVVbKDsbhi7oa1sDAgO9AWSkTEjMw6/Id8mI7P9OnuBK8IeNMzHi2VW9P/n9P7t0SUTseZCS9IieqI46s8WaT8zhoUVr38CAAD//9UJrQY=,06:00,10:35,LGG,RHO,Direct,0,3u 35m,Rhodos,Luik,10,TB,TUI fly,199.99
2023-03-29,2023-06-23,2023-06-23,2341,eJyMklGL4j4Uxb+KXF9vZm6Stk7zZsSpfyz2T21xFhFpY1y649qh1YVBzGdfMgrrvu3rOT9OTk5ygQoULJZznJY5Fho5EhL+X2K2mK7G33Ccpnjqmo9+21cH2+NqqjGMQkCoQa3XoPMS81mGgoRkFDEhC4oUkSJ61Di/a4VGIQOOrxwRU71KEGGzQTCg1heo2/a9OX6fHKq+BwWvHBCO/fuT8UK2X9ruV2MsKEj13dlXndVV3/STdnczVsmDtbSHw9x+ggJyqXYD9yadR5wIOTlHjjv3dud/tOfuaD9vuO9OkZCDQvu+A52X+Sz7m/wTXmjnKTdwTuelo+hZyGcfMfgaw+Wz7FH8WsO5e1pX7x7v2p0PdnH+WdvO1wg5wXWD4BGujCDJ9zFnOx5KFgjirDKyYlaYUNZyL+J4pD6q7tScmvbIbECjaFcZJoNoxAJbcxa/RDULIrMbxXZkahMDggV1AT1OknEy9b8h2+pxsv1vMYErwh4U5NNlmRbDfzl9eHt0yUSsuFCSlAif6CUeLpbzoc5L5le8/g4AAP//2W+tGw==,06:00,11:00,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,209.99
